id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,scrapeado_en,fuente,search_term_usado
li-4314426580,linkedin,https://www.linkedin.com/jobs/view/4314426580,,Front Desk Supervisor,Hilton,"Pilar, Buenos Aires Province, Argentina",2025-10-13,,,,,,,False,,,,,,,https://www.linkedin.com/company/hilton,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4303222992,linkedin,https://www.linkedin.com/jobs/view/4303222992,,"Supervisor de Calidad (QAQC) ""Expresión de interés""",Wood,"Neuquén, Neuquén Province, Argentina",2025-10-11,,,,,,,False,,,,,,,https://uk.linkedin.com/company/woodplc,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4303088682,linkedin,https://www.linkedin.com/jobs/view/4303088682,,"Supervisor de Mecánico y Cañerías ""Expresión de interés""",Wood,"Neuquén, Neuquén Province, Argentina",2025-10-11,,,,,,,False,,,,,,,https://uk.linkedin.com/company/woodplc,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4281376758,linkedin,https://www.linkedin.com/jobs/view/4281376758,,Store Manager,PedidosYa,"Villa Ballester, Buenos Aires Province, Argentina",2025-10-10,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4281369742,linkedin,https://www.linkedin.com/jobs/view/4281369742,,Store Manager,PedidosYa,,2025-10-10,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4312659153,linkedin,https://www.linkedin.com/jobs/view/4312659153,,Guest Services Manager - ARG,Royal Caribbean Group,"Buenos Aires Province, Argentina",2025-10-10,,,,,,,False,,,,,,,https://www.linkedin.com/company/royal-caribbean-group,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4312907873,linkedin,https://www.linkedin.com/jobs/view/4312907873,,Supervisor Mantenimiento Industrial,Porta Hnos. S.A.,"Cordoba, Córdoba, Argentina",2025-10-10,,,,,,,False,,,,,,,https://ar.linkedin.com/company/porta-hnos.-s.a.,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4312130736,linkedin,https://www.linkedin.com/jobs/view/4312130736,,Shopper & Store Management Supervisor | Zona Oeste,PedidosYa,,2025-10-09,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4310249580,linkedin,https://www.linkedin.com/jobs/view/4310249580,,Account Payable & Account Receivable Team Lead,Kavak.com,,2025-10-09,,,,,,,False,,,,,,,https://mx.linkedin.com/company/kavakcom,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4312768340,linkedin,https://www.linkedin.com/jobs/view/4312768340,,SEO Associate Manager,Cardinal Digital Marketing,,2025-10-09,,,,,,,False,,,,,,,https://www.linkedin.com/company/cardinal-digital-marketing,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309906380,linkedin,https://www.linkedin.com/jobs/view/4309906380,,Supervisor de obras QAQC,Clusterciar,"Rincón de los Sauces, Neuquén Province, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/clusterciar,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4301359002,linkedin,https://www.linkedin.com/jobs/view/4301359002,,Contracts Manager - Site Salta,Worley,,2025-10-08,,,,,,,False,,,,,,,https://au.linkedin.com/company/worley,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4312004000,linkedin,https://www.linkedin.com/jobs/view/4312004000,,"CAD Technician, Recruitment Manager",Guardian Jobs,"Nelson, Santa Fe, Argentina",2025-10-08,,,,,,,False,,,,,,,https://uk.linkedin.com/company/guardian-jobs,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309509275,linkedin,https://www.linkedin.com/jobs/view/4309509275,,Supervisor de Acondicionamiento PILAR,Laboratorios Casasco SAIC,"Pilar, Buenos Aires Province, Argentina",2025-10-07,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorios-casasco-saic,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4311574612,linkedin,https://www.linkedin.com/jobs/view/4311574612,,Podcast Manager,Synchro Social,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-07,,,,,,,False,,,,,,,https://uk.linkedin.com/company/synchro-social,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4311569921,linkedin,https://www.linkedin.com/jobs/view/4311569921,,Global Operations Manager,PwC,,2025-10-07,,,,,,,False,,,,,,,https://uk.linkedin.com/company/pwc,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4227041504,linkedin,https://www.linkedin.com/jobs/view/4227041504,,"Engineering Manager, Payments",Chainlink Labs,,2025-10-07,,,,,,,False,,,,,,,https://www.linkedin.com/company/chainlink-labs,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4311735706,linkedin,https://www.linkedin.com/jobs/view/4311735706,,Inbound Digital Marketing Manager,Bullpen Talent,,2025-10-07,,,,,,,False,,,,,,,https://www.linkedin.com/company/bullpentalent,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4262543650,linkedin,https://www.linkedin.com/jobs/view/4262543650,,Store Supervisor - CABA y Zona Norte,PedidosYa,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-06,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309206491,linkedin,https://www.linkedin.com/jobs/view/4309206491,,Supervisor de Facturación,Scienza Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-06,,,,,,,False,,,,,,,https://ar.linkedin.com/company/scienza-argentina,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309791448,linkedin,https://www.linkedin.com/jobs/view/4309791448,,O&M Supr,American Tower Latin America,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-06,,,,,,,False,,,,,,,https://br.linkedin.com/company/american-tower-latin-america,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309748673,linkedin,https://www.linkedin.com/jobs/view/4309748673,,Talent Acquisition Manager - Bilingual,NCR Atleos,"Buenos Aires Province, Argentina",2025-10-06,,,,,,,False,,,,,,,https://www.linkedin.com/company/ncratleos,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309788276,linkedin,https://www.linkedin.com/jobs/view/4309788276,,Manager E- Commerce,Hires,,2025-10-06,,,,,,,False,,,,,,,https://www.linkedin.com/company/halaxia-hire,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309787776,linkedin,https://www.linkedin.com/jobs/view/4309787776,,Recruitment Manager,Aditi LATAM,"Buenos Aires Province, Argentina",2025-10-06,,,,,,,False,,,,,,,https://ar.linkedin.com/company/aditilatam,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4299002057,linkedin,https://www.linkedin.com/jobs/view/4299002057,,Category Manager,PedidosYa,,2025-10-03,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4307594568,linkedin,https://www.linkedin.com/jobs/view/4307594568,,Supervisor de calidad operacional - Turno tarde,SINERGIUM Biotech,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sinergium-biotech,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4307956445,linkedin,https://www.linkedin.com/jobs/view/4307956445,,COMEX & Logistics Supervisor,Hires,,2025-10-02,,,,,,,False,,,,,,,https://www.linkedin.com/company/halaxia-hire,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309678081,linkedin,https://www.linkedin.com/jobs/view/4309678081,,RPA Service Manager,Codea IT,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/codea-it,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4309643031,linkedin,https://www.linkedin.com/jobs/view/4309643031,,Sr Manager System Architect- Global,PwC,,2025-10-02,,,,,,,False,,,,,,,https://uk.linkedin.com/company/pwc,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4306901882,linkedin,https://www.linkedin.com/jobs/view/4306901882,,Supervisor de almacén,TRANSENER,"Bragado, Buenos Aires Province, Argentina",2025-10-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/transener,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4305891373,linkedin,https://www.linkedin.com/jobs/view/4305891373,,"Supervisión para Salud, Seguridad y Medio Ambiente",Mercado Libre,"Buenos Aires Province, Argentina",2025-09-30,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4306117354,linkedin,https://www.linkedin.com/jobs/view/4306117354,,Supervisor Línea Espumante,FECOVITA,"San Martín, Mendoza, Argentina",2025-09-30,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fecovita,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4307072631,linkedin,https://www.linkedin.com/jobs/view/4307072631,,Supervisor de Inyección - Burzaco,Potenciarnos - Capital Humano,"Burzaco, Buenos Aires Province, Argentina",2025-09-30,,,,,,,False,,,,,,,https://ar.linkedin.com/company/potenciarnoscapitalhumano,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4308093494,linkedin,https://www.linkedin.com/jobs/view/4308093494,,Commercial Partnerships Manager,dLocal,,2025-09-29,,,,,,,False,,,,,,,https://uy.linkedin.com/company/dlocal,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4314803815,linkedin,https://www.linkedin.com/jobs/view/4314803815,,Operations Manager,Million Dollar Sellers,,2025-09-26,,,,,,,False,,,,,,,https://www.linkedin.com/company/million-dollar-sellers,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4304287698,linkedin,https://www.linkedin.com/jobs/view/4304287698,,Supervisor de mantenimiento mecánico,Unionpel S.A,"Buenos Aires Province, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/unionpel-s-a,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4305706785,linkedin,https://www.linkedin.com/jobs/view/4305706785,,Customer Success Manager (CSM) - Remote,Reef,,2025-09-26,,,,,,,True,,,,,,,https://au.linkedin.com/company/hirewithreef,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4317899383,linkedin,https://www.linkedin.com/jobs/view/4317899383,,Senior Campaign Manager - Remote,Zyte,,2025-09-26,,,,,,,True,,,,,,,https://ie.linkedin.com/company/zytedata,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4306726440,linkedin,https://www.linkedin.com/jobs/view/4306726440,,Digital Manager,Konecta,"Cordoba, Córdoba, Argentina",2025-09-26,,,,,,,False,,,,,,,https://es.linkedin.com/company/konecta-group,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4306456793,linkedin,https://www.linkedin.com/jobs/view/4306456793,,Campaign Manager,WILD FI,,2025-09-26,,,,,,,False,,,,,,,https://uy.linkedin.com/company/wild-fi,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4306421617,linkedin,https://www.linkedin.com/jobs/view/4306421617,,Senior Product Manager - Cards Payments Optimization,dLocal,,2025-09-26,,,,,,,False,,,,,,,https://uy.linkedin.com/company/dlocal,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4303706657,linkedin,https://www.linkedin.com/jobs/view/4303706657,,ENCARGADA DE LOCAL / STORE MANAGER - ROSARIO,SARKANY,"Rosario, Santa Fe, Argentina",2025-09-25,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sarkany,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4305597978,linkedin,https://www.linkedin.com/jobs/view/4305597978,,Business Relationship Manager Senior,Softtek,,2025-09-24,,,,,,,False,,,,,,,https://mx.linkedin.com/company/softtek,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4304978936,linkedin,https://www.linkedin.com/jobs/view/4304978936,,Engineering Manager (Argentina) - Trabajo Remoto | REF#284757,BairesDev,,2025-09-23,,,,,,,False,,,,,,,https://www.linkedin.com/company/bairesdev,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4301433277,linkedin,https://www.linkedin.com/jobs/view/4301433277,,Supervisor/a de Turno,AS Recursos Humanos,"Bahía Blanca, Buenos Aires Province, Argentina",2025-09-19,,,,,,,False,,,,,,,https://ar.linkedin.com/company/asrecursoshumanos,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4302494666,linkedin,https://www.linkedin.com/jobs/view/4302494666,,Accounting Manager/ Controller,Ottomatik.io,,2025-09-19,,,,,,,False,,,,,,,https://ca.linkedin.com/company/ottomatik-io,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4301402926,linkedin,https://www.linkedin.com/jobs/view/4301402926,,Brand Manager- Región LATAM (Industria B2B / Técnico-Industrial) - copia,Gentile & Asociados Consultores,,2025-09-19,,,,,,,False,,,,,,,https://www.linkedin.com/company/gentileyasociados-consultores,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4301352927,linkedin,https://www.linkedin.com/jobs/view/4301352927,,Supervisor de Ventas - AMBA,LA VIRGINIA,,2025-09-16,,,,,,,False,,,,,,,https://www.linkedin.com/company/la-virginia-s-a,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4297481105,linkedin,https://www.linkedin.com/jobs/view/4297481105,,Supervisor de planes de ahorro,AUTOTAG - Concesionario Oficial Volkswagen,"Buenos Aires, Buenos Aires Province, Argentina",2025-09-11,,,,,,,False,,,,,,,https://ar.linkedin.com/company/autotag-volkswagen,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4298333008,linkedin,https://www.linkedin.com/jobs/view/4298333008,,Operations Manager - B2B SaaS,Scale Up Recruiting Partners,"Buenos Aires, Buenos Aires Province, Argentina",2025-09-10,,,,,,,False,,,,,,,https://ar.linkedin.com/company/scale-up-recruiting-partners,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4296697971,linkedin,https://www.linkedin.com/jobs/view/4296697971,,Community Manager,Making Sense LLC,"Mar del Plata, Buenos Aires Province, Argentina",2025-09-06,,,,,,,False,,,,,,,https://www.linkedin.com/company/making-sense-llc,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4294226889,linkedin,https://www.linkedin.com/jobs/view/4294226889,,STORE MANAGER – RECONOCIDA MARCA DE MODA,CONSULTORA FASHION RH,,2025-09-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/fashion-rh,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4292217674,linkedin,https://www.linkedin.com/jobs/view/4292217674,,Supervisor Mantenimiento Industrial - Zona Pilar,Chocolates & Helados Rapanui,"Fátima, Buenos Aires Province, Argentina",2025-09-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/chocolates-rapanui,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4293016429,linkedin,https://www.linkedin.com/jobs/view/4293016429,,Supervisor Eléctrico - Obra El Palomar,360Energy,,2025-08-29,,,,,,,False,,,,,,,https://ar.linkedin.com/company/360energyar,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4289500788,linkedin,https://www.linkedin.com/jobs/view/4289500788,,Supervisor/a de Mantenimiento Mecánico - Planta Capdeville Mendoza,Holcim Argentina,"Las Heras, Mendoza, Argentina",2025-08-29,,,,,,,False,,,,,,,https://ar.linkedin.com/company/holcim-argentina,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4289673199,linkedin,https://www.linkedin.com/jobs/view/4289673199,,Supervisor de Ensayos clínicos,SCI comunidad,"Buenos Aires, Buenos Aires Province, Argentina",2025-08-26,,,,,,,False,,,,,,,https://www.linkedin.com/company/scicomunidad,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4290214558,linkedin,https://www.linkedin.com/jobs/view/4290214558,,Supervisor de Contact Center Comercial,Familia PARRA,"Cordoba, Córdoba, Argentina",2025-08-23,,,,,,,False,,,,,,,https://ar.linkedin.com/company/familia-parra,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4284590809,linkedin,https://www.linkedin.com/jobs/view/4284590809,,Engineering Manager - AppArmor,Canonical,,2025-08-14,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4284937810,linkedin,https://www.linkedin.com/jobs/view/4284937810,,Engineering Manager- Ceph & Distributed Storage,Canonical,,2025-08-14,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4283512844,linkedin,https://www.linkedin.com/jobs/view/4283512844,,SUPERVISOR DE PRODUCCION - TURNO TARDE - PLANTA PILAR,Laboratorios Richmond,"Pilar, Buenos Aires Province, Argentina",2025-08-12,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorios-richmond,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4281207065,linkedin,https://www.linkedin.com/jobs/view/4281207065,,Social Media Manager,Life Academy,,2025-08-11,,,,,,,False,,,,,,,https://www.linkedin.com/company/lifeacademy-international,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4280223687,linkedin,https://www.linkedin.com/jobs/view/4280223687,,Rooms Division Supervisor - SP,princess cruise line,,2025-08-08,,,,,,,False,,,,,,,https://eg.linkedin.com/company/cruiseline,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4281451077,linkedin,https://www.linkedin.com/jobs/view/4281451077,,Supervisor/a de Atención al cliente,Ayax Sistemas de Seguridad,"Buenos Aires, Buenos Aires Province, Argentina",2025-08-07,,,,,,,False,,,,,,,https://ar.linkedin.com/company/ayax-sistemas-de-seguridad,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4276031665,linkedin,https://www.linkedin.com/jobs/view/4276031665,,Engineering Manager - App Stores,Canonical,"Cordoba, Córdoba, Argentina",2025-07-27,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4275610281,linkedin,https://www.linkedin.com/jobs/view/4275610281,,STORE MANAGER / ENCARGADA DE LOCAL - Capital Federal,SARKANY,"Buenos Aires, Buenos Aires Province, Argentina",2025-07-25,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sarkany,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4275647328,linkedin,https://www.linkedin.com/jobs/view/4275647328,,Strategy and Operations Manager,adly,"Buenos Aires Province, Argentina",2025-07-25,,,,,,,False,,,,,,,https://www.linkedin.com/company/adlytech,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4270056811,linkedin,https://www.linkedin.com/jobs/view/4270056811,,Procurement Manager,Accenture Argentina,,2025-07-21,,,,,,,False,,,,,,,https://ar.linkedin.com/company/accenturear,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4271013777,linkedin,https://www.linkedin.com/jobs/view/4271013777,,Content Marketing Project Manager (Worldwide),Fire&Spark,,2025-07-21,,,,,,,False,,,,,,,https://www.linkedin.com/company/fireandspark,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4268297094,linkedin,https://www.linkedin.com/jobs/view/4268297094,,Startup Controller & Fractional CFO Services Manager,Lazo,,2025-07-17,,,,,,,False,,,,,,,https://www.linkedin.com/company/lazo-us,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4258851061,linkedin,https://www.linkedin.com/jobs/view/4258851061,,Brand Manager- Región LATAM (Industria B2B / Técnico-Industrial),Gentile & Asociados Consultores,,2025-07-04,,,,,,,False,,,,,,,https://www.linkedin.com/company/gentileyasociados-consultores,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4261307594,linkedin,https://www.linkedin.com/jobs/view/4261307594,,Coordinador de Operaciones,Hidromec SA Argentina,"Pilar, Buenos Aires Province, Argentina",2025-07-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/hidromec-argentina,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4258904262,linkedin,https://www.linkedin.com/jobs/view/4258904262,,"Software Engineering Manager, Ubuntu Gaming",Canonical,,2025-06-28,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4254975005,linkedin,https://www.linkedin.com/jobs/view/4254975005,,"Software Engineering Manager, Ubuntu Gaming",Canonical,"Cordoba, Córdoba, Argentina",2025-06-23,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4249059969,linkedin,https://www.linkedin.com/jobs/view/4249059969,,analista de obra arquitecto,Atlanta Builders,"Monte Grande, Buenos Aires Province, Argentina",2025-06-11,,,,,,,False,,,,,,,https://www.linkedin.com/company/atlanta-builders,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4237745583,linkedin,https://www.linkedin.com/jobs/view/4237745583,,"Supervisor Regional de Repositores, Santa Fe/Rosario",Dulcor Alimentos,"Rosario, Santa Fe, Argentina",2025-05-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/dulcor-alimentos,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4231831152,linkedin,https://www.linkedin.com/jobs/view/4231831152,,Supervisor de sucursal,Cocina con Valentino,,2025-05-20,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cocinaconvalentino,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4226682740,linkedin,https://www.linkedin.com/jobs/view/4226682740,,Encargados/ supervisores de comedor industrial,Food Service America S.A.,"Buenos Aires, Buenos Aires Province, Argentina",2025-05-09,,,,,,,False,,,,,,,https://ar.linkedin.com/company/foodservicesa,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4210794942,linkedin,https://www.linkedin.com/jobs/view/4210794942,,Software Platform Engineering Manager - Ubuntu for Next-Gen Silicon,Canonical,,2025-04-22,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4210795926,linkedin,https://www.linkedin.com/jobs/view/4210795926,,Software Platform Engineering Manager - Ubuntu for Next-Gen Silicon,Canonical,"Cordoba, Córdoba, Argentina",2025-04-22,,,,,,,False,,,,,,,https://uk.linkedin.com/company/canonical,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4175170890,linkedin,https://www.linkedin.com/jobs/view/4175170890,,Growth Manager Senior👩🏽🚀  🚀 [LATAM],Product Hackers,,2025-03-04,,,,,,,False,,,,,,,https://es.linkedin.com/company/producthackers,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4167945427,linkedin,https://www.linkedin.com/jobs/view/4167945427,,Supervisor de obras eléctricas,Grupo Pose,"Pilar, Buenos Aires Province, Argentina",2025-02-27,,,,,,,False,,,,,,,https://ar.linkedin.com/company/grupopose,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4160165594,linkedin,https://www.linkedin.com/jobs/view/4160165594,,ENCARGADA DE LOCAL / store manager- Zona Capital Federal,SARKANY,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-20,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sarkany,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4156293470,linkedin,https://www.linkedin.com/jobs/view/4156293470,,Supervisor de Ventas de Planes de Ahorro,Pire Rayen Automotores,"Neuquén, Neuquén Province, Argentina",2025-02-15,,,,,,,False,,,,,,,https://ar.linkedin.com/company/pirerayen-automotores,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4125316263,linkedin,https://www.linkedin.com/jobs/view/4125316263,,Ref. 1114. Supervisor de Producción. Z/Rafael Castillo.,Aptitud Estratégica SRL®,"Rafael Castillo, Buenos Aires Province, Argentina",2025-01-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/aptitudestrategicasrl,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4113721162,linkedin,https://www.linkedin.com/jobs/view/4113721162,,Supervisor de Operaciones para Empresa de Limpieza,LX Argentina S.A.,"Corrientes, Corrientes, Argentina",2024-12-31,,,,,,,False,,,,,,,https://ar.linkedin.com/company/lx-argentina-s-a-,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4083652615,linkedin,https://www.linkedin.com/jobs/view/4083652615,,Gerenciamiento de Obra,Nexo Consulting Group / Ingexo Spa,"Garín, Buenos Aires Province, Argentina",2024-11-23,,,,,,,False,,,,,,,https://ar.linkedin.com/company/nexo-consulting-group,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4081696386,linkedin,https://www.linkedin.com/jobs/view/4081696386,,Supervisor de producción planta de elaboración,La Fonte D'Oro,"Mar del Plata, Buenos Aires Province, Argentina",2024-11-21,,,,,,,False,,,,,,,https://ar.linkedin.com/company/la-fonte-d'oro,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4318533373,linkedin,https://www.linkedin.com/jobs/view/4318533373,,Podcast Manager,Synchro Social,"Quilmes, Buenos Aires Province, Argentina",,,,,,,,False,,,,,,,https://uk.linkedin.com/company/synchro-social,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4318550613,linkedin,https://www.linkedin.com/jobs/view/4318550613,,Accounting Manager (Remote),Taskify,,,,,,,,,True,,,,,,,https://www.linkedin.com/company/taskify2,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
li-4316245765,linkedin,https://www.linkedin.com/jobs/view/4316245765,,SUPERVISOR DE FACILITIES,Biogénesis Bagó,"Garín, Buenos Aires Province, Argentina",,,,,,,,False,,,,,,,https://ar.linkedin.com/company/biogenesisbago,,,,,,,,,,,,,2025-10-23T14:20:39.250106,linkedin,supervisor
